company,datePublished,ratingValue,reviewBody
Wayfair Canada,2020-12-24T14:06:38+00:00,1,"I want you all to know that Wayfair is a total scam when it comes to reviews, read them and absorb them with a grain of salt. 
This is a legit company, yes. They sell products available in other retailers, yes. Are the pricing generally better than those other retailers? Sometimes.  
BUT they don't actually have anyway of vetting their products or initiating any sort of quality control. 
Here is my experience: 
I purchased 3 rugs all from the same brand to place in one room. Hillsby Grey Area Rug. If you look at the reviews, there are 10781 reviews as of Dec 23, 2020... and average to 4.7 stars. 
I received the runner first. It wasn't straight. It was going in my kitchen, and against the straight cabinetry was very obvious. I thought ok no problem this happens, requested a replacement. 
I then received the round rug second, going under our breakfast table. It was a perfect circle. YAY. However, the threads were coming off the stitching was coming off around the rugs. Requested a replacement, 2/3 maybe its bad luck?
The replacements came in. If possible, they were even worse than the original. The runner wasn't straight on BOTH ends this time. The circle rug wasn't even a circle. 
I was fed up and just requested a refund for the runner. The circle rug matched our table perfectly so I wanted to give it another shot- requested a THIRD replacement. 
Omg. The third replacement wouldn't even stay on the ground from how warped it was. Just folded upward. 
In the meantime, I still haven't received my largest 7x10 rug that would go in our living space. 
It arrived. 
It had 3/4 sides not straight, not one corner had a right angle. I tried hiding it. Nothing can hide it. 

I contacted wayfair. I was pissed off. They wanted to charge me a total of $70 to ship the 2 rugs back. Which in their words ""were not defective, just tightly woven"". I refused. After a slight argument, they issued me a full refund and told me to discard the rugs.
How dare you say that rugs that don't hold their shape are not defective? Why are all the pictures on your Wayfair site perfect? Why are they all straight? Why am I getting all the misshapen products? 
Anyways, I wanted to go on after to leave a review so that other people could know that this supplier is crap. Not one of the 6 rugs that came in was ""good"" in anyway.
AND GUESS WHAT? I CAN'T LEAVE A REVIEW BECAUSE THEY ISSUED ME A REFUND.
This was mind blowing to me. That means only people who KEEP the products can leave reviews. And why would someone keep a defective product? They don't. That is their sneaky way of getting crazy high reviews on their products. Only those customers that get the PERFECT product...the product as advertised can actually leave a review! 
Say its bad luck, but 6 rugs shipped to the same person for an item that has 10,000+ reviews rating at 4.7 stars doesn't make any sense. I would have to be the unluckiest person in the world... but it all makes sense now the reviews are rigged."
Wayfair Canada,2020-12-22T15:04:58+00:00,1,"I placed my Wayfair order Nov 26 for a mattress at regular price less 5%, total $289 plus tax. As of Dec 21 delivery was still pending.  Between Covid and Christmas that was not too surprising. However, on that date the exact same mattress was listed on their site as $679 price slashed to $259. Strange math indeed. How did regular price jump from $309 to $679 and down to $259 all while delivery was pending on my order?  
You would think that Wayfair would at least price match their own site, especially on orders with delivery pending. They most definitely do not. To price match I will have to return the order and reorder it.  The return will be free, they say. Stay tuned. Ridiculous"
Wayfair Canada,2020-12-21T09:27:40+00:00,1,"They should be shut down $10,000 dollar pillows.... you know what I mean."
Wayfair Canada,2020-12-20T16:52:08+00:00,1,"I purchased an open box desk a couple of days ago.  Their website says all open box item checked before shipping to make sure all parts are there and are in good condition.  Received the desk very quickly and open the box right away.  What I discovered is a box full of badly damaged parts and thousand of shards of glass.  The large pieces had been removed and what was left was an absolute mess.  I called wayfair and they promptly reversed the charges.  They told me I had to hold it for 2 weeks while the warehouse decided if they wanted it back.  I told them to pick it up within 3 days or I would dispose of it.  I have a dog and a box of broken glass is a disaster waiting to happen.  I cleaned up all the parts with the intention of donating it but the panels were all damaged due to broken glass so it is going to dump.  Extremely disappointed in Wayfair and will not order again
Shawnna Turner"
Wayfair Canada,2020-12-19T15:52:03+00:00,1,"Two separate orders never arrived.  They lost a 60lb desk and a separate order with a painting.  no notification, just said it arrived in their distribution centre and was never found again. UPS tracking code says the same thing.  BRUTAL customer service  - no apology, no way to fix it.  Was supposed to be here on Nov 25th and I am just finding out, a month later, that it was lost."
Wayfair Canada,2020-12-18T23:27:20+00:00,5,"I enjoyed putting my desk together it was so much fun.
It looks really nice after I was done I felt so proud of myself."
Wayfair Canada,2020-12-18T19:04:25+00:00,5,"Idk how Wayfair has such bad reviews. Some people are on here complaining that Wayfair sucks bc they bought an item and the next day it went on sale and Wayfair didn’t pay them the difference of the sale price. Like, are you kidding me? Some customers are the scam artists, not the company.

I’ve ordered several things from them. One thing was three days late arriving so I called customer service. They were very kind and offered to send me the item again since the original one might’ve gotten lost in the post. They told me that if I end up getting both, just donate or gift one; they don’t need it back. Usually everything is delivered early. Descriptions are accurate and quality it amazing."
Wayfair Canada,2020-12-17T19:12:21+00:00,1,"Buyers be aware!  Wayfair will not give you a price adjustment if the item goes on sale the next day, and the cost to return the item is so unreasonable you're basically stuck with it.  If you don't mind knowing there's a good chance you are going to get screwed then go ahead and shop here, otherwise stay away from Wayfair!!"
Wayfair Canada,2020-12-17T19:12:14+00:00,1,"Stay away!Inaccurate/ vague,misleading product descriptions,then you have to pay for the return."
Wayfair Canada,2020-12-17T18:49:31+00:00,1,Well the first order they sent me light bulbs. Then they sent them again and well they lost it so i would not suggest ordering from them
Wayfair Canada,2020-12-16T20:51:29+00:00,2,"This was a somewhat stressful experience. First and foremost, my item took 3 weeks to arrive which isn't too bad at all. The bad thing is that I literally had no idea where it was at any point in time. I signed up for the text alerts and never got a text. I didn't even get an email that it had shipped until I emailed their customer service about how I noticed on the invoice it said ""shipped,"" but never got any notification. (They never responded to the email either, even though it says someone will respond in 1 business day). 

In addition, this is Wayfair Canada but they ship from the states and you can't get a tracking number from FedEx because it's an ""international"" delivery. Um. My package got delivered today and I had no idea it had even crossed the border because I never got a tracking number!  

I'm so glad my item arrived, and in good condition. But if no one was home when it was delivered, it definitely would have been sitting outside all day and probably would have been stolen. And I'd never know. I won't order from them again just because I don't think they know what they're doing on the customer service side of things. Be wary of this.

Edit: Two days later my Wayfair account still says ""tracking will become available to you later."" Like.... If your package actually did get stolen how would you even know?! What a  nightmare that would be for both employees and customer."
